log2FC,pval,padj,sig,mean_expr
-2.2856044301822838,2.3238861062972754e-4,0.059122054328708956,Down-regulated,3.8485791255026096
0.9709662051716186,3.020939344033346e-4,0.06017651352733356,Up-regulated,4.575357459459996
0.7040707218099032,3.0814016454002694e-4,0.06018904825612429,Up-regulated,5.754084143134561
-0.8229863956173054,3.073271664843583e-4,0.06018904825612429,Down-regulated,4.361480519631755
-1.3127665747711763,3.1650444018221284e-4,0.06039479571106782,Down-regulated,4.064505119623579
-0.6114113255395459,3.1862789662841635e-4,0.06039479571106782,Down-regulated,5.681242750654585
0.5861557831361894,3.160405282760362e-4,0.06039479571106782,Up-regulated,6.9191471089616075
1.264232390210485,3.2120101103853355e-4,0.06039479571106782,Up-regulated,8.283349793986325
1.0978130295858595,3.2503299683721515e-4,0.06054943392007344,Up-regulated,8.033102820503947
-1.5269926657205768,3.442581917524917e-4,0.06184045142739626,Down-regulated,2.6673910235997154
1.1621034139568893,3.433572236658494e-4,0.06184045142739626,Up-regulated,6.367495947865426
1.7130079156057887,3.4117311731631075e-4,0.06184045142739626,Up-regulated,5.531775349090462
-0.7289239465452582,3.4373145445679637e-4,0.06184045142739626,Down-regulated,5.488020908011994
1.9698720659736377,3.937965616770575e-4,0.06424998011646478,Up-regulated,4.439523663844557
-0.8402709802718267,3.6816236097545174e-4,0.06424998011646478,Down-regulated,6.061557874199231
1.3395284047371643,4.8334603903020626e-4,0.06424998011646478,Up-regulated,4.80893677888284
0.975198264420194,4.435478719555999e-4,0.06424998011646478,Up-regulated,5.613366268571589
0.6962285618266364,4.4214837817742905e-4,0.06424998011646478,Up-regulated,8.437766982382218
-1.0183314300929593,5.046486588981579e-4,0.06424998011646478,Down-regulated,6.869968676536854
-1.7869793457090015,4.012326565914006e-4,0.06424998011646478,Down-regulated,5.048817602326465
1.182872623053942,4.7945399028245377e-4,0.06424998011646478,Up-regulated,4.398075606162745
-0.6628085315507519,4.475217796786043e-4,0.06424998011646478,Down-regulated,7.65574710509901
0.39543934773529976,3.9923665127331704e-4,0.06424998011646478,Not significant,7.150571799811357
1.187373254713063,4.775425960115833e-4,0.06424998011646478,Up-regulated,5.2903098588128135
1.0524186188433013,4.728623578208902e-4,0.06424998011646478,Up-regulated,7.380912448780573
-0.8673109942038497,4.047430589759566e-4,0.06424998011646478,Down-regulated,6.936986583893384
-0.466117691509889,4.4837051735270334e-4,0.06424998011646478,Not significant,8.192829358941419
-0.8479623984779048,5.077661334319748e-4,0.06424998011646478,Down-regulated,2.548569945959074
1.021384032031321,3.8751244873422514e-4,0.06424998011646478,Up-regulated,7.356331834721975
-0.1945733841828572,4.6587943728339015e-4,0.06424998011646478,Not significant,5.614417404621063
-3.3652946219244617,4.625298464014946e-4,0.06424998011646478,Down-regulated,4.196359934534926
0.9607938772853135,5.070364869381801e-4,0.06424998011646478,Up-regulated,9.807479829720315
0.9293355236433758,4.621657602550445e-4,0.06424998011646478,Up-regulated,5.096145521427704
0.5337772942331984,4.3935019597827677e-4,0.06424998011646478,Up-regulated,7.153514464554919
-0.9870658121702984,4.879242844280726e-4,0.06424998011646478,Down-regulated,5.007757897880126
-0.5298125582551902,4.4181546548053674e-4,0.06424998011646478,Down-regulated,6.008402262698633
-2.018626754993567,3.942961460880446e-4,0.06424998011646478,Down-regulated,4.687877923512625
0.7204127878652535,3.6457471045373257e-4,0.06424998011646478,Up-regulated,5.905917858294457
-1.8513430811502678,4.1902039152843693e-4,0.06424998011646478,Down-regulated,5.403140884380804
0.5479862768305743,4.5921034781848434e-4,0.06424998011646478,Up-regulated,9.640292894712926
-0.744921062628702,3.8326687683286575e-4,0.06424998011646478,Down-regulated,7.416161898637149
1.470183306412634,4.202873246562586e-4,0.06424998011646478,Up-regulated,3.633764210667405
