log2FC,pval,padj,sig
0.2903538934340153,0.005568538341687398,0.525503158674756,Not significant
1.152355726042302,0.005725561130604718,0.525503158674756,Not significant
0.4316975841550965,0.004667061253494648,0.525503158674756,Not significant
-0.384808911066326,0.004747993237054279,0.525503158674756,Not significant
-0.3537336375447886,0.0028793564542832044,0.525503158674756,Not significant
-0.6103526728480224,0.0024129282603634005,0.525503158674756,Not significant
0.8341817125809396,0.001385614755308601,0.525503158674756,Not significant
-0.8171562119869833,0.002629331900292823,0.525503158674756,Not significant
0.3597299903585034,0.0033576201118543578,0.525503158674756,Not significant
0.29020703598610176,0.0031500922119889045,0.525503158674756,Not significant
0.7142317660777895,0.0036778210205857093,0.525503158674756,Not significant
-1.7242679574302064,0.007571399019903312,0.525503158674756,Not significant
-0.49732492894465397,0.0020694161757145928,0.525503158674756,Not significant
-0.2123353543188813,0.0034157237297220053,0.525503158674756,Not significant
-0.28253627911412593,0.007945163943480696,0.525503158674756,Not significant
-1.5425740898310811,0.008035685836479853,0.525503158674756,Not significant
0.42953653448565987,0.002398483360766543,0.525503158674756,Not significant
-1.00701410212722,0.004554561668943345,0.525503158674756,Not significant
-1.7838839860414706,9.084176069346546e-4,0.525503158674756,Not significant
-1.7922564118363935,0.0026214399315440656,0.525503158674756,Not significant
-0.7872524910554466,0.003764136469129901,0.525503158674756,Not significant
-0.4075763462048805,0.0043662859697196224,0.525503158674756,Not significant
0.6212110323588842,0.0028008968087432527,0.525503158674756,Not significant
-0.8423167923756529,9.770832509358443e-4,0.525503158674756,Not significant
-0.38502170808411584,6.506427259544141e-4,0.525503158674756,Not significant
-0.326315784377309,0.0068500526733873985,0.525503158674756,Not significant
-0.8568989098094901,0.001637686508737564,0.525503158674756,Not significant
0.3218290610793435,0.002410443863604135,0.525503158674756,Not significant
0.5915014619734174,0.00805447060575392,0.525503158674756,Not significant
-1.544049714355818,0.004649083227610031,0.525503158674756,Not significant
0.3486364022620112,0.007611879462945416,0.525503158674756,Not significant
0.5256570762426813,0.002788850386115049,0.525503158674756,Not significant
-1.2696523972239193,0.00518035527916437,0.525503158674756,Not significant
-1.2968430214154159,0.00827736888317605,0.525503158674756,Not significant
1.0203041004030715,0.0028152617618177303,0.525503158674756,Not significant
-0.7873947523369251,0.002885517698624689,0.525503158674756,Not significant
-0.4570037325103202,0.005172838220605899,0.525503158674756,Not significant
-0.42077628761977603,0.002707324295435057,0.525503158674756,Not significant
-0.752273096998656,0.0062749446871132935,0.525503158674756,Not significant
-0.5798151517949677,0.0042914210279498604,0.525503158674756,Not significant
-0.2678529597095025,0.005075466967711728,0.525503158674756,Not significant
0.5768297772600661,0.003201150079831448,0.525503158674756,Not significant
0.43470220925640835,0.0010572629717105942,0.525503158674756,Not significant
-1.2938648631139744,0.0021413319176730367,0.525503158674756,Not significant
-6.772405086085188,0.0015921086116071302,0.525503158674756,Not significant
-0.7866252299124428,0.008237468704738266,0.525503158674756,Not significant
0.48110021202538356,0.0028130732817020785,0.525503158674756,Not significant
0.2866727062520589,0.003392369070217437,0.525503158674756,Not significant
-0.3549839887242747,0.0025261950257618516,0.525503158674756,Not significant
0.9445567932076508,0.00646779167358035,0.525503158674756,Not significant
0.2987361233038355,0.006045460486791355,0.525503158674756,Not significant
0.4068483131377909,0.007694301862847851,0.525503158674756,Not significant
-0.6869443657636962,0.0035254475601666797,0.525503158674756,Not significant
0.3007297823354964,0.00765178177479681,0.525503158674756,Not significant
0.30509243675026543,0.008068173427156699,0.525503158674756,Not significant
-3.484669327550868,0.005434501006746294,0.525503158674756,Not significant
0.5114141890568904,0.006873898342691175,0.525503158674756,Not significant
-0.5613653931501696,0.00431886291821081,0.525503158674756,Not significant
-0.2680224814819461,0.006267345214174753,0.525503158674756,Not significant
0.40113754968261794,0.008254351414330865,0.525503158674756,Not significant
-1.0809008420657376,0.00486715723094098,0.525503158674756,Not significant
0.2808154954424431,0.002586486244982991,0.525503158674756,Not significant
0.262984326026217,0.00649494040179855,0.525503158674756,Not significant
1.8297007868507271,0.005785340394386339,0.525503158674756,Not significant
0.308178237648848,0.0048317604811167324,0.525503158674756,Not significant
0.5168364918784984,0.005445120671463635,0.525503158674756,Not significant
